GiftId,TripId
45325,548
42611,548
40875,548
29674,548
21300,548
20507,548
18241,548
5316,548
2110,548
91235,548
41692,549
9686,549
76554,549
48505,549
51683,549
44381,549
62751,549
89484,549
91847,549
31407,549
40681,549
36619,549
2232,549
30444,549
73641,549
44837,549
48257,549
34419,549
68067,549
81999,549
19480,549
14857,549
86981,549
99543,549
9374,549
58542,549
17397,550
77679,550
27258,550
21826,550
91460,550
93347,550
6979,550
8568,550
18391,550
19943,550
20090,550
48146,550
24170,550
13568,550
99655,550
11382,550
50123,550
62918,550
58216,550
83766,550
21835,550
24061,550
53045,550
19449,550
67915,550
16269,550
77432,550
7874,550
187,550
1577,550
27458,550
96470,551
26004,551
83685,551
25464,551
12837,551
19746,551
38779,551
19258,551
91818,551
45501,551
28365,551
1892,551
99391,551
10938,551
80234,551
34785,551
17727,551
59528,551
94334,551
65,551
61011,551
66844,551
33206,551
4080,551
33322,551
71386,551
97121,551
52584,551
6180,551
81179,551
92982,551
54326,551
91785,551
91693,552
80657,552
40707,552
20853,552
64162,552
7284,552
53424,552
2113,552
93030,552
55309,552
9121,552
9831,552
54013,552
68585,552
73324,552
94356,552
25835,552
44845,552
91975,552
65365,552
9505,552
23255,552
92547,552
76202,552
18260,552
20705,552
90587,552
9373,552
72662,552
17238,552
80708,552
78178,552
40011,552
36820,552
33691,552
72057,552
73865,552
1776,552
98390,552
5633,552
5290,552
99193,552
45002,552
67371,553
35006,553
21798,553
13615,553
96994,553
50526,553
76502,553
59566,553
84397,553
82837,553
86426,553
68513,553
60061,553
98492,553
82575,553
39196,553
56559,553
94791,553
17634,553
16805,553
6888,553
72283,553
51338,554
4023,554
65428,554
58238,554
30899,554
31551,554
76664,554
44996,554
82392,554
70891,554
15939,554
44120,554
47455,554
37774,554
9390,554
14010,554
49503,554
46982,554
25472,554
27548,554
63756,554
99712,554
74731,554
32537,554
48314,554
75607,554
20274,554
90529,554
48563,554
59665,554
19632,554
17012,554
83199,554
84417,554
48019,554
56583,554
57322,554
59709,554
65594,554
76603,554
79718,554
24989,554
7684,554
3750,554
53076,554
3832,555
34416,555
73303,555
53421,555
87189,555
37669,555
82439,555
51593,555
59207,555
89699,555
10144,555
90444,555
89975,555
79080,555
370,555
97237,555
942,555
21168,555
62680,555
79170,555
11625,555
86187,555
98267,555
83582,555
16561,555
37103,555
51111,555
26696,555
90287,555
18517,555
15269,555
92105,555
97163,555
97205,555
2679,555
63626,555
47938,555
40999,555
39335,555
84040,555
37573,555
71729,555
60921,556
19887,556
77005,556
77427,556
24953,556
5400,556
84598,556
69239,556
64249,556
73790,556
32227,556
32626,556
6133,556
50614,556
30847,556
49472,556
1813,556
59011,556
716,556
16817,556
83828,556
63918,556
26312,556
7607,556
73516,556
12336,556
10298,556
13947,556
99196,556
94683,556
88163,556
75249,556
64236,556
59251,556
53728,556
50815,556
48547,556
46923,556
46891,556
43142,556
42272,556
41917,556
28892,556
27023,556
7452,556
3698,556
70624,556
14064,557
71476,557
9375,557
91970,557
53904,557
79363,557
56077,557
55522,557
19617,557
62398,557
75411,557
29253,557
83606,557
24892,557
80794,557
79834,557
97021,557
18970,557
32468,557
92841,557
19410,557
9354,557
65004,557
67523,557
7302,557
49937,557
68294,557
24198,557
74542,557
85139,557
85267,557
89163,557
10351,557
90940,557
91228,557
46385,557
45421,558
90100,558
84317,558
69757,558
48132,558
24450,558
16754,558
62175,558
94945,558
55692,558
29769,558
21715,558
44149,558
88746,558
51030,558
588,558
46601,558
35945,558
76004,558
71589,558
12905,558
59070,558
25560,558
39403,558
64107,558
40270,558
37410,558
85049,558
64515,558
52207,558
49282,558
91131,558
42008,558
26675,558
25442,558
93054,558
22622,558
12725,558
70064,558
97747,559
32876,559
90400,559
98750,559
11080,559
88795,559
59202,559
53381,559
64925,559
59033,559
58393,559
50495,559
68201,559
76761,559
92384,559
35170,559
7373,559
38603,559
47410,559
10593,559
91807,559
82768,559
78450,559
40538,559
31315,559
67909,559
5619,559
37114,559
84512,559
26987,559
825,559
93764,559
98651,559
7247,559
66041,559
69501,559
76979,559
42364,559
41183,559
82307,559
67797,559
88099,560
71177,560
98224,560
57273,560
50666,560
30779,560
92655,560
28598,560
2782,560
96130,560
33552,560
92326,560
73757,560
27839,560
70033,560
43092,560
43409,560
86058,560
87085,560
75024,560
9833,560
4440,560
70165,560
59841,560
9498,560
94113,560
36449,560
22177,560
82924,560
63753,560
88523,560
77164,560
94860,560
82003,560
31946,560
95808,560
86163,560
18102,560
15734,560
9985,560
3550,560
73373,560
95518,561
24205,561
77302,561
3161,561
1773,561
26982,561
25309,561
44375,561
73745,561
3580,561
98017,561
99333,561
89300,561
87875,561
41247,561
51366,561
34495,561
7289,561
87949,561
74536,561
38325,561
3241,561
77738,561
71954,561
89766,561
18477,561
10854,561
7853,561
36862,561
81007,561
71348,561
23350,561
22124,561
95652,561
34555,561
18983,562
98989,562
7264,562
72177,562
37826,562
92304,562
77053,562
83596,562
87902,562
1124,562
1742,562
61599,562
65538,562
68288,562
53166,562
9443,562
44532,562
58793,562
38150,562
88190,562
2519,562
2462,562
81020,562
34779,562
26028,562
68924,562
14698,562
14201,562
80140,562
7290,562
5608,562
4127,562
3473,562
54544,562
45819,562
52,562
44223,562
61482,562
89037,562
110,562
47950,562
21226,563
52136,563
29351,563
45642,563
42068,563
34576,563
48222,563
84237,563
86791,563
50159,563
72346,563
74445,563
39914,563
42854,563
97954,563
14914,563
72534,563
68012,563
14606,563
79216,563
97518,563
31822,563
50015,563
42984,563
11665,563
8720,563
14412,563
67240,563
23432,563
47757,563
5703,563
31024,563
17186,563
50282,563
10572,563
9024,563
45156,563
55862,563
88385,563
65539,563
47826,563
32199,563
48436,563
29347,563
99191,563
82066,563
32050,564
60539,564
72594,564
37347,564
58783,564
70122,564
26868,564
96164,564
75022,564
51502,564
66051,564
8532,564
34705,564
99381,564
32865,564
14280,564
74075,564
61524,564
58247,564
42106,564
70510,564
80437,564
90602,564
31733,564
91415,564
22060,564
21664,564
14743,564
97582,564
13391,564
12924,564
9473,564
98752,564
2743,564
28854,565
37571,565
28322,565
87394,565
74010,565
6740,565
76573,565
34680,565
25868,565
23659,565
15058,565
2043,565
92470,565
48152,565
78084,565
85313,565
91597,565
65718,565
38148,565
87554,565
34615,565
39681,565
53054,565
90844,565
911,565
99016,565
90855,565
78158,565
73900,565
73258,565
70572,565
64583,565
54730,565
50782,565
45713,565
42784,565
99744,565
24782,566
85081,566
43184,566
43355,566
55907,566
92712,566
33436,566
76006,566
88998,566
69811,566
56089,566
51848,566
48185,566
79321,566
30633,566
7162,566
49201,566
64612,566
19686,566
90394,566
47774,566
20928,566
93137,566
28194,566
98804,566
73615,566
78017,566
90258,566
40242,566
36958,566
32888,566
68571,566
56432,567
36247,567
58277,567
16320,567
19401,567
78580,567
48199,567
84318,567
37810,567
89257,567
15483,567
70177,567
98184,567
79180,567
58127,567
82359,567
29120,567
57813,567
13536,567
55703,567
60191,567
81525,567
32869,567
34009,567
67329,567
56573,567
74380,567
37714,567
70,567
35931,567
31101,567
51404,567
24779,567
24594,567
63481,567
84366,567
51227,567
47989,567
44869,567
43465,567
40521,567
7203,567
6185,567
5967,567
5638,567
5224,567
2256,567
50914,567
57331,568
38452,568
70427,568
5509,568
12284,568
45037,568
50544,568
56028,568
61446,568
12673,568
5227,568
75292,568
62723,568
3905,568
9054,569
16343,569
4967,569
78218,569
20239,569
44421,569
39298,569
35826,569
64669,569
21167,569
57514,569
82687,569
79460,569
24625,569
69842,569
95929,569
30491,569
87383,569
12668,569
50447,569
25608,569
39249,569
77726,569
86301,569
36376,569
65549,569
36884,569
3763,569
56707,569
74007,569
21318,569
84551,569
94560,569
94761,569
87700,569
72394,569
1430,569
75328,569
76120,569
90329,569
91979,569
14110,569
11569,569
48495,569
46066,569
44675,569
67571,569
44061,569
69932,569
71358,569
72101,569
94949,569
96653,569
2418,569
48657,569
8443,570
55701,570
96120,570
73325,570
95675,570
647,570
47486,570
87969,570
75818,570
55904,570
52037,570
16769,570
24602,570
45134,570
58111,570
28557,570
45013,570
64766,570
77932,570
93930,570
49684,570
55404,570
98534,570
46137,570
26405,570
88051,570
10672,570
85762,570
94203,570
94150,570
93779,570
87766,570
80462,570
73016,570
59014,570
57851,570
55713,570
46994,570
42922,570
19695,570
19305,570
18849,570
14673,570
9991,570
3012,570
23568,570
59567,571
59129,571
29424,571
38572,571
37108,571
20473,571
27597,571
81441,571
36912,571
51200,571
93033,571
71948,571
84399,571
6318,571
60079,571
73702,571
50726,571
9150,571
53186,571
68084,571
94308,571
15000,571
83951,571
57817,571
90758,571
37804,571
56794,571
64349,571
65819,571
67149,571
20821,571
73447,571
43775,571
14246,571
97974,571
53430,571
30270,572
29619,572
51195,572
80700,572
92972,572
38262,572
89479,572
45367,572
89174,572
82836,572
41839,572
18395,572
36191,572
4053,572
33282,572
84662,572
56022,572
54287,572
20765,572
18382,572
22625,572
40371,572
38382,572
70268,572
79103,572
86174,572
30976,572
82182,572
3809,572
52840,572
67451,572
70221,572
25680,572
82674,572
11978,572
85310,572
64035,572
23250,573
95384,573
17247,573
80529,573
15701,573
24591,573
35751,573
95621,573
76930,573
9178,573
30193,573
35756,573
14935,573
51780,573
92444,573
2914,573
3027,573
10641,573
99840,573
25744,573
59762,573
87699,573
44678,573
47463,573
88317,573
80874,573
62170,573
83721,573
77445,573
81286,573
5330,573
53696,573
56628,573
81919,573
19831,573
39741,573
43147,573
45419,573
90427,573
96928,573
8451,573
60493,573
97185,573
36378,573
58360,574
16634,574
45372,574
29667,574
22882,574
73310,574
25439,574
6466,574
38600,574
95033,574
34557,574
27638,574
91236,574
17149,574
81299,574
25292,574
1054,574
44327,574
1848,574
97265,574
79160,574
25254,574
22495,574
21128,574
18029,574
95336,574
12883,574
66474,574
26325,574
76508,574
76955,574
77471,574
28731,574
19289,575
77590,575
77910,575
39477,575
58420,575
31052,575
38546,575
93331,575
86575,575
66013,575
36145,575
87543,575
54227,575
44424,575
94515,575
15589,575
40374,575
8260,575
54371,575
60185,575
30761,575
24956,575
24172,575
22965,575
21090,575
78032,575
16702,575
83452,575
12765,575
10679,575
42354,575
80091,576
12748,576
18426,576
36624,576
65291,576
6113,576
48833,576
4605,576
65167,576
38676,576
47820,576
98940,576
67092,576
29836,576
29694,576
70208,576
68123,576
21598,576
23688,576
52850,576
55905,576
82152,576
72938,576
81438,576
97685,576
49161,576
96331,576
91525,576
56474,576
51862,576
86616,576
95360,576
46325,576
72199,576
9003,576
65113,576
84078,576
3381,576
91790,576
15504,576
66555,576
55588,576
57241,576
35445,576
30642,576
61353,576
1913,576
24797,576
71244,576
71605,576
18309,576
81523,576
12643,576
7966,576
5636,576
97663,576
54105,576
46259,576
44770,576
43049,576
39357,576
46637,576
76237,577
92491,577
87251,577
96946,577
47881,577
61683,577
20885,577
56467,577
62597,577
47084,577
5081,577
80683,577
56072,577
34893,577
34574,577
55754,577
75981,577
49212,577
38123,577
53127,577
18622,577
9268,577
82190,577
30503,577
66434,577
62394,577
75739,577
57492,577
57266,577
51001,577
43765,577
40474,577
31654,577
29333,577
28915,577
95476,577
16556,577
15603,577
5111,577
65394,577
74705,578
34048,578
44246,578
70517,578
68857,578
18540,578
55010,578
77974,578
81298,578
81560,578
15522,578
56782,578
63022,578
51705,578
42916,578
28305,578
85521,578
5025,578
56400,578
99610,578
98767,578
94372,578
90404,578
81327,578
79026,578
65910,578
62419,578
53330,578
52226,578
30106,578
1128,578
97135,579
30346,579
74891,579
3836,579
33712,579
95219,579
75899,579
60393,579
86974,579
352,579
36437,579
2673,579
69701,579
22549,579
58199,579
51429,579
7016,579
95638,579
82237,579
4374,579
39395,579
72616,579
29699,579
35832,579
44668,579
20094,579
68026,579
77878,579
54760,579
80118,579
19438,579
16991,579
11077,579
77158,579
64578,580
77437,580
71516,580
30555,580
77765,580
61041,580
75080,580
67940,580
65249,580
93391,580
18219,580
50864,580
80063,580
39908,580
28204,580
82580,580
85605,580
40343,580
33426,580
77952,580
63806,580
59451,580
59177,580
63995,580
64199,580
86027,580
36484,580
65294,580
4919,580
85213,580
84685,580
91539,580
87097,581
85416,581
75129,581
51529,581
88915,581
41467,581
42772,581
41523,581
93984,581
85325,581
23180,581
22633,581
54429,581
90419,581
52099,581
72329,581
32008,581
5791,581
78119,581
91466,581
54340,581
69798,581
68235,581
64944,581
76399,581
98242,581
57897,581
22886,581
45775,581
55929,581
85905,581
90159,581
48937,581
74266,581
84980,581
86176,581
36126,581
90818,581
5369,581
80409,581
84046,581
69284,581
21695,581
12766,581
8065,581
98317,581
54205,581
87759,582
44390,582
22779,582
65007,582
63966,582
63840,582
71898,582
91017,582
41634,582
20337,582
35185,582
59785,582
44047,582
52823,582
90947,582
44640,582
51274,582
36999,582
41292,582
55394,582
2631,582
86884,582
66357,582
6484,582
53308,582
59740,582
17514,582
36702,582
27284,582
98956,582
99107,582
20025,582
18945,582
17726,582
16369,582
13285,582
11616,582
53471,582
54327,582
84377,582
40327,582
89041,582
34220,582
30753,582
47570,582
6590,583
368,583
55085,583
54333,583
67833,583
55953,583
93302,583
16160,583
89101,583
55161,583
81522,583
57883,583
32732,583
59429,583
14313,583
1403,583
64724,583
35384,583
13829,583
55618,583
62045,583
74398,583
49132,583
74896,583
83258,583
64527,583
56005,583
87764,583
88515,583
43287,583
29802,583
22846,583
20569,583
82941,583
22747,584
48243,584
92512,584
97279,584
20845,584
67759,584
43254,584
64357,584
97333,584
5665,584
88758,584
23883,584
93611,584
18576,584
89802,584
27667,584
85574,584
9854,584
76512,584
78368,584
66129,584
94101,584
46499,584
4077,584
91933,584
90147,584
76029,584
57849,584
53948,584
53585,584
40650,584
26804,584
25618,584
24149,584
23365,584
10085,584
99256,584
20525,585
98902,585
61316,585
86284,585
11918,585
47796,585
51940,585
5170,585
66370,585
78268,585
9226,585
90813,585
83192,585
60732,585
60675,585
52730,585
44082,585
27892,585
30211,586
78417,586
97299,586
85695,586
84509,586
13515,586
69761,586
54542,586
32936,586
75039,586
42862,586
65098,586
24207,586
72047,586
94201,586
86635,586
25938,586
59546,586
65258,586
16721,586
65181,586
90082,586
98796,586
98783,586
83530,586
81377,586
79109,586
76593,586
75629,586
39676,586
38663,586
36614,586
29101,586
27040,586
19645,586
15642,586
15185,586
4220,586
3452,586
958,586
68144,587
93444,587
15982,587
21805,587
88403,587
24634,587
95642,587
73684,587
89139,587
49063,587
23511,587
707,587
86729,587
89497,587
51304,587
80429,587
67287,587
567,587
53869,587
32939,587
71489,587
94463,587
83481,587
70656,587
83306,587
65780,587
65775,587
59883,587
59556,587
52991,587
5338,587
4679,587
97013,587
69681,587
7074,588
23639,588
57234,588
98929,588
1087,588
99300,588
37721,588
73795,588
70151,588
33307,588
66714,588
48942,588
89907,588
4548,588
84133,588
14835,588
16829,588
61542,588
49246,588
17949,588
11023,588
10792,588
73561,588
53085,588
59930,588
49986,588
49916,588
67837,588
30781,588
24305,588
97267,588
54999,588
32594,589
19108,589
50252,589
28963,589
78561,589
46545,589
79703,589
49982,589
13639,589
96834,589
8459,589
66836,589
30667,589
60425,589
99687,589
84741,589
38332,589
44527,589
99263,589
231,589
71231,589
7237,589
12174,589
87041,589
65407,589
75927,589
44901,589
39199,589
86310,589
26338,589
97283,589
52273,589
42762,590
45633,590
81612,590
56235,590
86135,590
80806,590
37760,590
91596,590
98069,590
44345,590
6448,590
97423,590
79433,590
74157,590
71109,590
51328,590
46983,591
97261,591
80667,591
60811,591
84086,591
12231,591
72572,591
84466,591
41713,591
26243,591
86795,591
4020,591
2923,591
95530,591
23220,591
94493,591
60869,591
1343,591
86746,591
52591,591
45536,591
5428,591
47920,591
54459,591
63802,591
93365,591
10884,591
31901,591
630,591
76681,591
70674,591
64569,591
82163,591
45132,591
64574,591
34099,591
32688,591
67693,591
28243,591
23938,591
23680,591
72498,591
20456,591
13712,591
80346,591
49247,591
47374,591
64055,591
46199,591
82892,591
93259,591
2894,591
97453,591
52757,591
57701,592
83819,592
86205,592
59370,592
93103,592
55008,592
50230,592
69405,592
42877,592
47109,592
33693,592
71749,592
89820,592
3827,592
65297,592
25244,592
98388,592
11996,592
41904,592
90004,592
88274,592
95731,592
11969,592
23974,592
22901,592
23203,592
13428,592
71449,592
51974,592
81598,592
20450,592
20661,592
91307,592
73406,592
77089,592
37617,592
81876,592
24092,592
84066,592
87837,592
60537,592
64310,592
66948,592
54064,592
53856,592
68595,592
47403,592
43723,592
91689,592
60786,592
91479,593
46754,593
87549,593
94963,593
25029,593
62813,593
51989,593
45152,593
84672,593
82564,593
23337,593
34322,593
79825,593
21229,593
13868,593
29876,593
59431,593
76558,593
57428,593
80748,593
12384,593
99489,593
23650,593
83975,593
94198,593
11364,593
85579,593
49742,593
51735,593
59646,593
61008,593
69870,593
19639,593
92890,593
48540,593
54769,593
2921,593
64526,593
65041,593
29659,593
28728,593
26287,593
65723,593
67110,593
76437,593
21895,593
82668,593
84696,593
15702,593
86875,593
89466,593
98423,593
5086,593
3562,593
46495,593
28992,594
36224,594
32006,594
92161,594
49608,594
3326,594
62083,594
17052,594
23577,594
10192,594
94479,594
49058,594
36763,594
11868,594
63752,594
39812,594
44163,594
48456,594
32568,594
26266,594
48138,594
66049,594
6707,594
8168,594
24475,594
36781,594
93665,594
17105,594
11014,594
52889,594
5874,594
93562,594
70625,594
23001,594
80274,594
4614,594
14732,594
50925,594
20402,594
95136,594
61729,594
42027,594
81591,594
17913,594
25264,594
76086,594
27461,594
35260,594
2300,594
1576,594
18351,594
30844,594
38189,594
42924,594
44487,594
47462,594
67959,594
74340,594
80516,594
83351,594
93970,594
27935,594
64182,595
62740,595
25445,595
91852,595
45437,595
61261,595
46858,595
18233,595
42197,595
60441,595
13983,595
96341,595
40938,595
80547,595
99822,595
12651,595
39598,595
55516,595
44973,595
89797,595
10000,595
94382,595
82397,595
76516,595
98779,595
24432,595
38383,595
13241,595
62906,595
40692,595
71380,595
64030,595
33611,595
88692,595
9204,595
34804,595
78062,595
63930,595
12782,595
56896,595
39479,595
56243,595
81730,595
57106,595
68660,595
37312,595
36347,595
46336,595
31170,595
30246,595
80126,595
66458,595
59255,595
20315,595
90868,595
15796,595
91048,595
91101,595
47061,595
96012,595
10503,595
98357,595
66302,595
25276,596
76281,596
97711,596
13084,596
55158,596
52173,596
28877,596
50241,596
47986,596
94615,596
14348,596
81090,596
59446,596
19266,596
3749,596
42741,596
79712,596
83836,596
76663,596
91578,596
40166,596
54945,596
30436,596
23728,596
3255,596
2814,596
51361,596
26000,596
52965,596
21731,596
20790,596
20692,596
54648,596
16764,596
55757,596
67341,596
8382,596
67799,596
47753,596
48453,596
41352,596
82908,597
6713,597
61571,597
70324,597
47528,597
27234,597
77321,597
71869,597
38968,597
14360,597
52976,597
82365,597
35502,597
29053,597
68761,597
16883,597
24890,597
67129,597
96672,597
19287,597
28621,597
34879,597
42234,597
11126,597
84119,597
81,597
31825,597
70773,597
80211,597
74069,597
19512,597
85532,597
8547,597
36692,597
60744,597
70448,597
32293,597
32045,597
87771,597
8379,597
57786,597
33574,598
15635,598
55018,598
53629,598
40293,598
68820,598
71691,598
93714,598
27016,598
7772,598
83847,598
26898,598
82330,598
7918,598
56482,598
43178,598
90337,598
50226,598
55489,598
55333,598
40866,598
73057,598
8155,598
36018,598
48536,598
52231,598
80189,598
77313,598
98503,598
39585,598
32454,598
97006,598
26450,598
64409,598
31781,598
34250,598
35072,598
30058,598
91502,598
45195,598
97196,598
55849,598
63518,598
24393,598
87205,598
88929,598
63539,598
25986,598
18997,598
43755,598
71593,598
68529,598
51628,598
2877,598
6808,598
82802,598
64328,599
49964,599
63226,599
79177,599
44284,599
19985,599
32636,599
13243,599
41414,599
68046,599
82866,599
93850,599
52882,599
26012,599
32002,599
15877,599
74897,599
11294,599
92983,599
49443,599
11836,599
99590,599
23868,599
53737,599
70673,599
53570,599
55381,599
44226,599
50554,599
39839,599
36598,599
68600,599
90792,599
87258,599
99879,599
99629,599
91047,599
89786,599
89085,599
85914,599
85805,599
85076,599
84178,599
81685,599
78887,599
69060,599
58442,599
56479,599
49148,599
35992,599
35110,599
31994,599
31907,599
31441,599
27312,599
22383,599
14474,599
13970,599
9218,599
2511,599
42064,600
98688,600
54525,600
56929,600
49886,600
36548,600
75609,600
44388,600
66280,600
41946,600
584,600
40076,600
75643,600
57362,600
12057,600
61345,600
86964,600
49348,600
49901,600
97863,600
91803,600
16667,600
73554,600
97631,600
22481,600
65629,600
99039,600
28739,600
1014,600
50500,600
88469,600
18010,600
8482,600
40072,600
72666,600
89536,600
31280,600
94522,600
20208,600
19188,600
96511,600
97124,600
10708,600
6096,600
1853,600
59305,600
47443,600
45969,600
83468,600
88939,600
41345,600
39512,600
37042,600
34124,600
23729,600
94996,600
50073,600
15943,601
68836,601
18342,601
21857,601
90119,601
68932,601
83840,601
51988,601
72368,601
43054,601
43613,601
95130,601
13793,601
80113,601
95777,601
85042,601
77816,601
96657,601
85943,601
8951,601
46699,601
68951,601
47489,601
19647,601
25141,601
2424,601
270,601
56856,601
58176,601
16854,601
33286,601
55807,601
44980,601
24444,601
58168,601
45929,601
89464,601
83321,601
37570,601
3798,601
86723,601
92714,601
94307,601
18634,601
95587,601
17764,601
96271,601
98577,601
13619,601
11039,601
98757,601
69146,601
76096,601
80973,601
53826,601
52770,601
84778,601
45943,601
45197,601
89199,601
37467,601
30832,601
90779,601
22436,601
98836,601
72236,601
74777,602
57349,602
89296,602
75884,602
74323,602
8781,602
25779,602
37615,602
75402,602
48027,602
8281,602
37039,602
94460,602
63132,602
59536,602
92376,602
11127,602
5198,602
90704,602
25228,602
77876,602
87714,602
83308,602
71881,602
95163,602
45659,602
82354,602
2638,602
46932,602
96759,602
40021,602
99788,602
95975,602
92167,602
86623,602
86509,602
85724,602
82503,602
44868,602
38884,602
30912,602
571,602
24243,602
8043,602
7565,602
4298,602
24529,602
32839,603
4920,603
5828,603
486,603
27895,603
92881,603
44450,603
79737,603
57891,603
60709,603
63743,603
14440,603
2974,603
72123,603
83263,603
27696,603
30982,603
31201,603
13176,603
86194,603
6749,603
53831,603
95317,603
55535,603
91424,603
20413,603
26586,603
82026,603
93161,603
32101,603
50101,603
54399,603
55847,603
58797,603
62140,603
14802,603
83715,603
91010,603
7022,603
91288,603
92619,603
93121,603
34521,603
43055,603
40548,603
92198,604
17225,604
89573,604
16016,604
82170,604
52038,604
26856,604
21845,604
1620,604
42543,604
95566,604
7891,604
8968,604
42707,604
73130,604
84601,604
4896,604
59882,604
85830,604
76160,604
49103,604
43510,604
17316,604
56906,604
89923,604
58629,604
966,604
53279,604
52620,604
51630,604
60831,604
62527,604
82216,604
40139,604
41282,604
41157,604
40788,604
36707,604
34560,604
32180,604
66170,604
21213,604
66428,604
69771,604
78071,604
44863,604
43671,604
48399,604
53112,604
83453,604
7551,604
84985,604
88928,604
44086,604
43048,605
31798,605
74993,605
91274,605
29550,605
39426,605
28394,605
16841,605
57521,605
47493,605
70146,605
1178,605
95190,605
39008,605
2669,605
42126,605
27790,605
28927,605
80607,605
92300,605
48181,605
65641,605
14114,605
15232,605
29933,605
42038,605
4520,605
75717,605
14233,605
48680,605
50679,605
7995,605
18912,605
79936,605
16469,605
64476,605
15208,605
56260,605
956,605
70220,605
65107,605
85317,605
95352,605
71375,605
91514,606
69088,606
55917,606
18938,606
46768,606
82710,606
11223,606
91026,606
27439,606
56673,606
30025,606
62855,606
9590,606
29203,606
29611,606
87093,606
78187,606
20564,606
1594,606
80937,606
41045,606
62876,606
88744,606
96232,606
79748,606
86751,606
81072,606
95578,606
67145,606
54974,606
30481,606
57352,606
17243,606
80967,606
26134,606
69776,606
55182,606
80919,606
3940,606
3459,606
49055,606
22111,606
32588,606
63653,606
46184,606
44056,606
24031,606
83674,606
97872,606
78479,606
72966,606
80217,606
61078,606
60406,606
56233,606
43065,606
35741,606
34373,606
88061,606
90256,606
28960,606
92397,606
23526,606
12698,606
8585,606
6457,606
4940,606
3266,606
94555,606
72845,607
39814,607
10214,607
12803,607
7045,607
25845,607
7026,607
41570,607
50168,607
26133,607
85682,607
94266,607
46753,607
64140,607
28249,607
65858,607
2096,607
61622,607
80933,607
43710,607
40583,607
24991,607
53804,607
88311,607
63547,607
44456,607
20054,607
68027,607
79468,607
75549,607
34377,607
95784,607
47738,607
43194,607
45034,607
8151,607
7579,607
92315,607
67018,607
67064,607
67738,607
37239,607
37215,607
32804,607
31634,607
28909,607
80450,607
86428,607
22320,607
20607,607
18031,607
17563,607
90519,607
5671,607
2516,607
64742,607
45979,608
75880,608
46140,608
9056,608
9638,608
83133,608
17690,608
36487,608
18044,608
72647,608
50668,608
58437,608
21468,608
13909,608
54792,608
68720,608
35427,608
14873,608
1099,608
69470,608
50372,608
44474,608
28020,608
17381,608
19780,608
60704,608
60981,608
22479,608
13137,608
18365,608
69862,608
85791,608
94711,608
12087,608
182,608
47119,608
32884,608
76248,608
37023,608
37690,608
80996,608
83683,608
55,608
44964,608
92852,608
58824,608
47795,608
47011,608
95095,608
5245,608
3570,608
98425,608
1070,608
47058,608
69698,608
86963,609
55996,609
53599,609
24455,609
2469,609
71734,609
41652,609
61928,609
14415,609
5430,609
19487,609
6285,609
36302,609
31085,609
37240,609
16293,609
90542,609
32350,609
69723,609
23061,609
69452,609
79665,609
82525,609
21261,609
65396,609
8933,609
12724,609
70307,609
86550,609
12743,609
10157,609
59112,609
52702,609
50516,609
49970,609
40776,609
36749,609
36411,609
33903,609
30029,609
25395,609
24692,609
94656,609
17165,609
15610,609
94750,609
6512,609
96346,609
99764,609
67839,609
54263,610
35226,610
95787,610
56805,610
66146,610
47321,610
31897,610
68248,610
22785,610
1011,610
7537,610
80635,610
55932,610
64513,610
97104,610
77359,610
64705,610
36881,610
19113,610
57237,610
65909,610
94868,610
31586,610
1104,610
60150,610
71080,610
35567,610
54673,610
85961,610
88940,610
21814,610
12211,610
96789,610
6312,610
2915,610
69934,610
53035,610
76113,610
35703,610
82476,610
85661,610
962,610
98383,610
66192,610
34118,611
66727,611
51217,611
95269,611
86499,611
83567,611
93835,611
74186,611
85369,611
83404,611
11220,611
71671,611
99325,611
69788,611
18756,611
99209,611
7895,611
29142,611
62137,611
16264,611
51643,611
82117,611
56823,611
9517,611
895,611
42583,611
72325,611
6156,611
44286,611
22103,611
360,611
16950,611
15803,611
52412,611
69603,611
82789,611
45680,611
11143,611
40959,611
76900,611
58001,611
64202,611
15081,611
11135,611
71753,611
6681,611
6496,611
38549,611
38488,611
53149,611
33668,611
53742,611
28955,611
23806,611
58889,611
268,611
85432,611
95957,611
43534,611
12104,612
24664,612
84519,612
62385,612
88844,612
76083,612
45531,612
8824,612
15328,612
22907,612
52132,612
63060,612
79346,612
31630,612
64450,612
42022,612
19098,612
45808,612
91420,612
86980,612
56962,612
53875,612
74364,612
56410,612
49979,612
65976,612
96190,612
98447,612
3622,612
98806,612
17117,612
73496,612
49744,612
740,612
32933,612
3957,612
66872,612
78666,612
21569,612
80637,612
16936,612
91645,612
97468,612
97976,612
7108,612
5676,612
58090,612
63420,612
37741,612
35896,612
35573,612
34829,612
3586,612
56086,612
96880,613
96714,613
96861,613
85062,613
15862,613
35007,613
57233,613
72044,613
57590,613
42010,613
50823,613
56874,613
56110,613
12482,613
93564,613
93372,613
32092,613
27962,613
2165,613
5868,613
45390,613
75235,613
13018,613
37338,613
50392,613
33828,613
27492,613
78021,613
25097,613
74810,613
77923,613
23901,613
69444,613
66815,613
59531,613
59162,613
84526,613
91743,613
92905,613
28730,613
28514,613
25906,613
17557,613
937,613
95617,613
72906,613
54159,614
67668,614
43168,614
94093,614
13067,614
63692,614
69575,614
71110,614
93236,614
97162,614
72924,614
76921,614
30066,614
69041,614
39746,614
20068,614
77269,614
